base_user,imp_user,direction,mode,fusion,k,threshold,tau_eer,tn,fp,fn,tp,accuracy,precision,recall,f1,frr,far,eer
user1,user10,user1->user10,unimodal,,,0.9797312617301941,0.9999990463256836,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.09999999999999999
user1,user11,user1->user11,unimodal,,,0.9736652374267578,0.7618013024330139,9,1,24,6,0.375,0.8571428571428571,0.2,0.32432432432432434,0.1,0.8,0.2833333333333333
user1,user12,user1->user12,unimodal,,,0.9790968894958496,0.9918097853660583,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.05
user1,user2,user1->user2,unimodal,,,0.9703229069709778,0.9999972581863403,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.016666666666666663
user1,user3,user1->user3,unimodal,,,0.9730619192123413,0.9998164772987366,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.11666666666666665
user1,user4,user1->user4,unimodal,,,0.9364287853240967,0.9997639060020447,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user1,user5,user1->user5,unimodal,,,0.9597651362419128,0.9999805688858032,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.05
user1,user6,user1->user6,unimodal,,,0.9128568768501282,0.9996438026428223,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.05
user1,user7,user1->user7,unimodal,,,0.9696393013000488,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user1,user8,user1->user8,unimodal,,,0.950370192527771,0.999996542930603,5,5,0,30,0.875,0.8571428571428571,1.0,0.923076923076923,0.5,0.0,0.05
user1,user9,user1->user9,unimodal,,,0.9719461798667908,0.9999642372131348,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user10,user1,user10->user1,unimodal,,,0.8868252038955688,0.9999996423721313,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523,0.3,0.0,0.21666666666666665
user10,user11,user10->user11,unimodal,,,0.8078641295433044,0.9999861717224121,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523,0.3,0.0,0.0
user10,user12,user10->user12,unimodal,,,0.9275192618370056,1.0,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523,0.3,0.0,0.1
user10,user2,user10->user2,unimodal,,,0.921729564666748,1.0,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523,0.3,0.0,0.11666666666666665
user10,user3,user10->user3,unimodal,,,0.9150628447532654,0.999998927116394,4,6,0,30,0.85,0.8333333333333334,1.0,0.9090909090909091,0.6,0.0,0.25
user10,user4,user10->user4,unimodal,,,0.9665349721908569,1.0,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375,0.4,0.0,0.21666666666666665
user10,user5,user10->user5,unimodal,,,0.9347227811813354,0.7153493165969849,6,4,19,11,0.425,0.7333333333333333,0.36666666666666664,0.4888888888888889,0.4,0.6333333333333333,0.35000000000000003
user10,user6,user10->user6,unimodal,,,0.9100064039230347,0.9999997615814209,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375,0.4,0.0,0.18333333333333332
user10,user7,user10->user7,unimodal,,,0.9222389459609985,0.9763643145561218,7,3,3,27,0.85,0.9,0.9,0.9,0.3,0.1,0.43333333333333335
user10,user8,user10->user8,unimodal,,,0.8392211198806763,0.9997150301933289,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523,0.3,0.0,0.44999999999999996
user10,user9,user10->user9,unimodal,,,0.9001035094261169,0.9456800818443298,5,5,7,23,0.7,0.8214285714285714,0.7666666666666667,0.793103448275862,0.5,0.23333333333333334,0.38333333333333336
user11,user1,user11->user1,unimodal,,,0.9886342883110046,0.775770902633667,7,3,27,3,0.25,0.5,0.1,0.16666666666666669,0.3,0.9,0.18333333333333332
user11,user10,user11->user10,unimodal,,,0.9818762540817261,0.9990212917327881,5,5,0,30,0.875,0.8571428571428571,1.0,0.923076923076923,0.5,0.0,0.16666666666666666
user11,user12,user11->user12,unimodal,,,0.9748795032501221,0.9896332025527954,7,3,3,27,0.85,0.9,0.9,0.9,0.3,0.1,0.16666666666666666
user11,user2,user11->user2,unimodal,,,0.9613547325134277,0.9931784868240356,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375,0.4,0.0,0.13333333333333333
user11,user3,user11->user3,unimodal,,,0.9539929628372192,0.9990208148956299,6,4,0,30,0.9,0.8823529411764706,1.0,0.9375,0.4,0.0,0.016666666666666663
