base_user,imp_user,direction,mode,fusion,k,threshold,tau_eer,tn,fp,fn,tp,accuracy,precision,recall,f1,frr,far,eer
user6,user11,user6->user11,multimodal,mean,,0.6665518283843994,0.9825171828269958,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user12,user6->user12,multimodal,max,,0.9971124529838562,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user2,user6->user2,multimodal,max,,0.9964799284934998,1.0,8,2,0,30,0.95,0.9375,1.0,0.967741935483871,0.2,0.0,0.0
user6,user3,user6->user3,multimodal,mean,,0.6902415752410889,0.9987502098083496,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user4,user6->user4,multimodal,mean,,0.7456567287445068,0.9267916679382324,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user6,user5,user6->user5,multimodal,mean,,0.7523234486579895,0.8303799629211426,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user6,user7,user6->user7,multimodal,mean,,0.7559131383895874,0.9895271062850952,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user6,user8,user6->user8,multimodal,mean,,0.7440346479415894,0.9849900007247925,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user6,user9,user6->user9,multimodal,mean,,0.7341311573982239,0.888076663017273,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user1,user7->user1,multimodal,kofm,4,1.0,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.05
user7,user10,user7->user10,multimodal,mean,,0.6978060603141785,0.8439712524414062,7,3,0,30,0.925,0.9090909090909091,1.0,0.9523809523809523,0.3,0.0,0.0
user7,user11,user7->user11,multimodal,kofm,4,1.0,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user12,user7->user12,multimodal,mean,,0.7861049771308899,0.8735136985778809,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user2,user7->user2,multimodal,kofm,4,1.0,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user3,user7->user3,multimodal,mean,,0.7314205169677734,0.8414397835731506,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user4,user7->user4,multimodal,kofm,4,0.8774999999999995,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.05
