base_user,imp_user,direction,mode,fusion,k,threshold,tau_eer,tn,fp,fn,tp,accuracy,precision,recall,f1,frr,far,eer
user6,user10,user6->user10,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user11,user6->user11,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user12,user6->user12,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user2,user6->user2,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user3,user6->user3,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user4,user6->user4,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user5,user6->user5,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user7,user6->user7,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user8,user6->user8,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user6,user9,user6->user9,unimodal,,,0.7371723651885986,1.0,9,1,0,30,0.975,0.967741935483871,1.0,0.9836065573770492,0.1,0.0,0.0
user7,user1,user7->user1,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user10,user7->user10,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user11,user7->user11,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user12,user7->user12,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user2,user7->user2,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user3,user7->user3,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user4,user7->user4,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user5,user7->user5,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user6,user7->user6,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user8,user7->user8,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user7,user9,user7->user9,unimodal,,,0.9753544330596924,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user1,user8->user1,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user10,user8->user10,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user11,user8->user11,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user12,user8->user12,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user2,user8->user2,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user3,user8->user3,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user4,user8->user4,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
user8,user5,user8->user5,unimodal,,,0.9733560681343079,1.0,10,0,0,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0
